id,link,title,text length,text
2131,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,59,"Both deals, announced Tuesday and seen completing in the second half of 2021, follow a pickup in oil and gas acquisitions after 2020’s pandemic-driven slump. Cairn’s retreat from the North Sea comes after several other international producers have withdrawn from the aging region. Meanwhile its purchase in Egypt enables Shell to chalk up proceeds in an ongoing divestment program."
2133,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,41,"“Cairn needed to rejuvenate its investment case, and this move does that,” Al Stanton, an analyst at RBC Capital Markets, said in a note. “However, shareholders are faced with a steep learning curve” and Egyptian assets typically provide “limited oil-price leverage.”"
2135,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,22,"Cairn tumbled as much as 7.4% in London trading, and was down 4.2% at 190.3 pence as of 11:07 a.m. local time."
2137,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,68,"The deal in Egypt, back on after delays last year, consists of Shell’s interest in 13 onshore concessions and in Badr El-Din Petroleum Co. The U.K.’s Cairn, together with Cairo-based Cheiron Petroleum Corp., will buy the assets for $646 million and make additional payments of as much as $280 million by 2024, “contingent on the oil price and the results of further exploration,” Shell said in a statement."
2139,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,35,"The deal “will enable Shell to concentrate on its offshore exploration and integrated value chain in Egypt, including seven new blocks in the Nile Delta, West Mediterranean and Red Sea,” the Anglo-Dutch oil major said."
2141,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,44,"Cairn, in turn, is selling its stakes in the U.K.’s Catcher and Kraken fields to Waldorf Production U.K. Ltd. for $460 million with a further uncapped contingent consideration dependent on oil-price and production performance. The fields are moving “into decline phase,” the company said."
2145,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,47,"Waldorf, which made its first investment in the region just over a year ago, said Tuesday the North Sea is “uniquely suited” for smaller players. In addition to Cairn’s assets it’s also buying stakes in exploration blocks from Delek Group Ltd.’s Ithaca unit, including the Fotla prospect."
2147,https://www.worldoil.com/news/2021/3/9/shell-signs-926mm-deal-to-sell-egyptian-onshore-assets-to-cairn-energy,Shell signs $926MM deal to sell Egyptian onshore assets to Cairn Energy,22,"Click here to subscribe to the World Oil energy newsletter, and receive exclusive industry news and analysis in your inbox each weekday."
2161,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,29,LONDON (Bloomberg) --Royal Dutch Shell Plc is in court in The Hague for the final hearing in a landmark case that could force it to reduce its carbon footprint.
2163,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,49,"The case brought by the Dutch arm of Friends of the Earth, Milieudefensie, links the oil major’s stance on climate change with human rights. The ruling will also have implications for Shell’s European peers as pressure mounts on polluting energy companies to step up the fight against global warming."
2165,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,56,"Over two weeks of court proceedings, lawyers for Milieudefensie have argued that Shell is violating human rights by extracting fossil fuels and undermining the Paris Agreement’s aim of keeping temperature rises below 1.5 degrees Celsius. Shell says it’s playing its part in addressing climate change, which can only be tackled through collaboration and not court action."
2167,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,45,"A 2015 case in which environmental group Urgenda successfully sued the Dutch government for missing its own carbon-reduction goals has been a focal point. The court ruled then that the Dutch state caused “unacceptable danger” to society, for which it has a duty of care."
2169,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,46,"Milieudefensie and Roger Cox, the same lawyer that led the Urgenda case, say there’s now a precedent: failure to achieve climate goals violates human rights. But for Shell, there’s no parallel -- unlike the Dutch state, it is not a signatory to the 2015 Paris accord."
2171,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,42,"“We agree with Milieudefensie that action is needed now on climate change,” a Shell spokesperson said. “What will accelerate the energy transition is effective policy, investment in technology and changing customer behavior, none of which will be achieved with this court action.”"
2175,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,50,"In a hearing Tuesday, Milieudefensie argued that Shell has a “special position of power” in the energy transition, making it just as responsible for climate change as most states. The oil producer, which accounts for 1.2% of carbon emissions worldwide, has a systemic role in global warming, the group said."
2179,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,41,"“The oil majors are watching very closely, so we expect to have a big impact,” said Peer de Rijk, an energy campaigner at the group. “Oil companies themselves will quite likely adopt new policies in an attempt to avoid court cases.”"
2181,https://www.worldoil.com/news/2020/12/17/dutch-court-case-claims-shell-s-operations-violate-human-rights,Dutch court case claims Shell’s operations violate human rights,86,"Milieudefensie isn’t seeking monetary compensation, but a substantial change of course from the company to tackle climate change. Shell says it’s already taking action. The Anglo-Dutch major expanded its climate ambitions in April, pledging to eliminate net emissions from its own operations and the bulk of greenhouse gases from the fuel it sells to customers by 2050. The company will outline the first steps of its transformation in a strategy update in February, ahead of a verdict in the case expected before the end of March."
2186,https://www.reuters.com/article/uk-factcheck-shell-layoffs-idUSKBN2A92N7,"Fact check: 9,000 Shell layoffs were announced prior to U.S. general election and Biden taking office",76,"Posts circulating on Facebook claim that oil and gas giant Royal Dutch Shell will cut 9,000 jobs because of the Biden administration. Linking the move to Biden is misleading: the company announced plans to cut up to 9,000 positions in Sept. 2020 as part of efforts to shift to low-carbon energy and “simplify the company’s structure”, and the locations of the layoffs were not specified by a spokesperson for Shell, which operates in over 70 countries."
