id,page,bbox,text_length,text,aurora,OSDG,combined,sentiment
1575,page 53 of ../pdf/shell.pdf,"(56.69300079345703, 386.9207763671875, 297.5889892578125, 448.4167785644531)",51,"In 2020, we also formed a strategic alliance with Kreisel Electric, an Austrian technology company, to offer a combined battery and thermal management fluid solution for electric vehicles. The solution controls the temperature of each battery cell individually. This stabilises the cells and improves battery performance and safety when fast charging. ",,,,0.8481
1577,page 53 of ../pdf/shell.pdf,"(56.6929931640625, 486.4727783203125, 291.65301513671875, 518.416748046875)",20,HYDROGEN Hydrogen is a versatile energy carrier that can play a significant role in the transition to a low-carbon world. ,,,,0.6486
1578,page 53 of ../pdf/shell.pdf,"(56.6929931640625, 526.9207763671875, 299.0450439453125, 578.416748046875)",53,"It has great potential to help meet growing demand for cleaner transport. When driven, hydrogen vehicles do not emit carbon dioxide, only water vapour. If the hydrogen is produced by electrolysis using renewable energy to split water into pure hydrogen and oxygen, the fuel is virtually emission-free. This is known as green hydrogen. ",,,,0.8689
1580,page 53 of ../pdf/shell.pdf,"(56.6929931640625, 616.4727783203125, 295.45306396484375, 708.416748046875)",94,"Making hydrogen from renewable energy Nearly all hydrogen today is produced through fossil-fuel reforming, a process that creates a reaction between natural gas and steam. Shell is also assessing the feasibility of using hydrogen produced by electrolysis on a large scale for our own facilities as a starting point, then rolling it out with our customers. We are working with ITM Power to build a 10-megawatt electrolyser at our Rheinland refinery in Germany. The electrolyser, expected to be completed in 2021, is designed to produce up to 1,300 tonnes of green hydrogen a year. ",,['SDG_7'],['SDG_7'],0.6908
1583,page 53 of ../pdf/shell.pdf,"(310.39398193359375, 126.56279754638672, 549.2979125976562, 178.05880737304688)",51,"In 2020, we announced one of the largest green hydrogen projects in Europe, NortH2, in a consortium with Gasunie, Groningen Seaports, Equinor and RWE. The project aims to build large wind farms in the North Sea to generate sufficient renewable energy for green hydrogen production for a range of industrial customers. ",,,,0.2732
1584,page 53 of ../pdf/shell.pdf,"(310.39398193359375, 186.56280517578125, 550.9459228515625, 238.05880737304688)",44,"Green hydrogen is an important part of the Dutch government's National Climate Agreement, which contains agreements with sectors on what they will do to help achieve the Netherlands’ climate goals, and the European Green Deal, the plan to make the European Union's economy sustainable. ","['SDG_9', 'SDG_13', 'SDG_15']",,"['SDG_9', 'SDG_15', 'SDG_13']",0.8316
1585,page 53 of ../pdf/shell.pdf,"(310.39398193359375, 246.11480712890625, 538.2979736328125, 298.0588073730469)",40,Building our refuelling network We are helping to build networks of hydrogen refuelling stations in Europe and North America. We are part of several initiatives to encourage the use of hydrogen vehicles to reduce greenhouse gas (GHG) emissions in transport. ,['SDG_13'],,['SDG_13'],0.6705
1586,page 53 of ../pdf/shell.pdf,"(310.39398193359375, 306.56280517578125, 539.68994140625, 358.0588073730469)",46,"In Germany, through our participation in the H2 Mobility Germany joint venture, we are working with the government and partners to develop a national network of 100 hydrogen refuelling stations by 2021. At the end of 2020, 87 stations were open, 37 at Shell retail sites. ",['SDG_16'],,['SDG_16'],0.0
1588,page 53 of ../pdf/shell.pdf,"(310.3940124511719, 546.9208374023438, 552.73779296875, 588.4168090820312)",39,"In the UK, we are working with ITM Power, a company specialising in electrolysers, to produce hydrogen fuel from renewable energy at Shell retail sites in England. Three of the sites began producing and selling green hydrogen in 2020. ",,['SDG_7'],['SDG_7'],0.2732
1589,page 53 of ../pdf/shell.pdf,"(310.3940124511719, 596.9208374023438, 548.9139404296875, 648.4168090820312)",46,"In the USA in 2020, the California Energy Commission awarded Shell a $40.8 million grant to install hydrogen refuelling equipment at 48 Shell retail stations and to upgrade three existing Shell hydrogen stations. At the end of 2020, we operated nine hydrogen refuelling stations in California. ",,,,0.743
1591,page 53 of ../pdf/shell.pdf,"(310.3940124511719, 686.9208374023438, 550.8899536132812, 748.4168090820312)",48,"In 2020, we announced a collaboration with Daimler Truck AG, IVECO, OMV and the Volvo Group to support the roll-out of hydrogen trucks in Europe, which will be needed to meet the EU's ambition of net-zero emissions by 2050. Read more about the H2Accelerate collaboration at www.shell.com/h2-accelerate-new-collaboration-for- zero-emission-hydrogen-trucking ",,,,0.4019
1598,page 54 of ../pdf/shell.pdf,"(56.69300079345703, 126.11577606201172, 291.47698974609375, 178.05978393554688)",38,ENERGY-EFFICIENT PRODUCTS Shell V-Power petrol and diesel and Shell Helix engine oil increase efficiency by helping to keep engines running smoothly and reducing friction and wear. These products are used in millions of vehicle engines worldwide every day. ,,,,0.7184
1599,page 54 of ../pdf/shell.pdf,"(56.69300079345703, 186.56378173828125, 295.2690124511719, 248.05978393554688)",62,"Shell PurePlus Technology converts natural gas into a pure base oil – which can form up to 90% of a finished motor oil – to improve and protect an engine’s performance. For example, the technology is used in the Shell Helix 0W range of lubricants and can help to reduce car carbon dioxide emissions by up to 4% compared with traditional lubricants. ",,['SDG_9'],['SDG_9'],0.8658
1600,page 54 of ../pdf/shell.pdf,"(56.69300079345703, 256.56378173828125, 284.78900146484375, 289.2597961425781)",23,"For heavy-duty vehicles, Shell Rimula engine lubricants help heavy- duty diesel engines reduce friction to improve fuel economy and therefore reduce CO2 emissions. ",,,,0.6808
1602,page 54 of ../pdf/shell.pdf,"(310.39398193359375, 96.11577606201172, 550.4099731445312, 138.05978393554688)",41,"Reducing fuel consumption in shipping We have developed a software tool for our marine customers that determines the best position for a ship’s hull in the water, at any speed and in any weather conditions, to minimise fuel use and emissions. ",,,,0.6369
1603,page 54 of ../pdf/shell.pdf,"(310.39398193359375, 146.56378173828125, 546.4339599609375, 188.05978393554688)",36,"In 2020, we deployed the software on 62 Shell-operated vessels, potentially reducing each ship’s fuel use and associated emissions by up to 7%. We have now licensed the software, making it available to the wider industry. ",,,,0.0
1605,page 54 of ../pdf/shell.pdf,"(310.39398193359375, 216.11578369140625, 539.68994140625, 298.0597839355469)",72,"Reducing data centre energy use We have worked with technology firm Asperitas to develop an innovative approach which could boost energy efficiency in data centres by up to 45%. This involves immersing data servers in a specialised Shell cooling fluid made from natural gas, reducing the need for air cooling equipment. Data centres use large amounts of electricity to power equipment that cools the air around the servers that process the data. ",,['SDG_7'],['SDG_7'],0.9153
1613,page 55 of ../pdf/shell.pdf,"(56.69300079345703, 160.56378173828125, 288.30902099609375, 212.05978393554688)",42,"Our R&D projects often involve collaborations with public or private entities, including universities, government laboratories, technology start-ups and incubators. This collaborative approach to innovation with partners inside and beyond the energy sector helps spark new ideas and accelerates their development and deployment. ",,,,0.802
1614,page 55 of ../pdf/shell.pdf,"(56.69300079345703, 220.56378173828125, 296.60498046875, 272.0597839355469)",51,"In 2020, we started work on 124 R&D projects with universities, which is less than half that of last year due to the disruptions caused by COVID-19. Many of these projects focus on areas that are crucial for low-carbon energy systems, such as energy storage, fuel cells and greenhouse gas emissions. ",['SDG_13'],,['SDG_13'],0.2023
1615,page 55 of ../pdf/shell.pdf,"(56.69300079345703, 280.11578369140625, 296.14105224609375, 352.0597839355469)",57,"LOWER-CARBON AVIATION FUEL In 2020, our scientists demonstrated how to produce 500 litres of synthetic kerosene aviation fuel from carbon dioxide, water and renewable energy to replace conventional hydrocarbon feedstocks. In a world first, the synthetic kerosene was blended with conventional jet fuel to power a KLM airlines passenger flight from Amsterdam to Madrid in early 2021. ",,,,0.2732
1616,page 55 of ../pdf/shell.pdf,"(56.69300079345703, 360.56378173828125, 293.428955078125, 392.0597839355469)",34,"The method can use carbon dioxide from any source, such as waste carbon dioxide from a refinery or biogas facility. We already supply airlines with sustainable aviation fuel refined from waste fats and oils. ",['SDG_9'],,['SDG_9'],-0.6808
1617,page 55 of ../pdf/shell.pdf,"(56.69300079345703, 400.56378173828125, 288.1089782714844, 422.0597839355469)",20,We are now planning to test the technology at larger scale and use the same process to make chemical feedstocks. ,,,,0.0
1618,page 55 of ../pdf/shell.pdf,"(56.69300079345703, 430.11578369140625, 298.70892333984375, 472.0597839355469)",33,"HIGH-PERFORMANCE FLUIDS FOR ELECTRIC VEHICLES In 2020, we developed a range of e-fluids specially for battery-electric and fuel-cell electric vans and goods vehicles to help reduce emissions in the commercial road transport sector. ",,,,0.4019
1620,page 55 of ../pdf/shell.pdf,"(310.39398193359375, 130.56280517578125, 548.7779541015625, 172.05880737304688)",37,"Electric and hybrid vehicles require special transmission fluids to lubricate the gearbox, thermal fluids to cool the battery and electric motor, and greases to lubricate electric motor components working at much higher revolutions than internal combustion engines. ",,,,0.6124
1621,page 55 of ../pdf/shell.pdf,"(310.39398193359375, 180.56280517578125, 545.1538696289062, 212.05880737304688)",21,"We develop the fluids and greases, in collaboration with our customers, at our Shell Technology Centres worldwide. Read more in e-mobility. ",,,,0.0
1623,page 55 of ../pdf/shell.pdf,"(310.39398193359375, 250.11480712890625, 548.8421630859375, 332.0588073730469)",71,"BLOCKCHAIN FOR A LOWER-CARBON WORLD We are investing in blockchain, a system in which a record of transactions is stored across a network of computers, as a way of proving the credentials of low-carbon technologies and products. Blockchain provides a secure, transparent and tamper-proof record as no single party controls the computing system supporting it. Changes to the data in one computer must be validated by all computers in the network. ",,,,0.7717
